id,domain,analysis_id,prev_analysis_id,current_hash,previous_hash,diff_summary,severity,created_at
42,nlnetlabs.nl,4371,4360,f3c7e9024fd3a2a8085dfee6d87bd5067cbab9f1cf9cf6022abddba20e64325dd02faea310cc9b98ea7f18ca2d73112909ba7805db142d33fcd8a88017067bf1,192024ca3eefe6355859cdff71d871964ee23e1c1f692b4419feb053d053ba8e914c88153cb2ea964a14557b0c21f1fc626b33fe977f87e3affddb2678add51a,"[{""Label"": ""DANE Status"", ""Current"": ""info"", ""Previous"": ""success"", ""Severity"": ""warning""}, {""Label"": ""DANE Present"", ""Current"": ""false"", ""Previous"": ""true"", ""Severity"": ""warning""}]",warning,2026-02-25 14:30:41.902443
43,freebsd.org,4372,4353,589da2f525efcc2cdc075c1c0ff8b0981965b1d430e8145d5f2bafb02820522915a869694042b0591463aef3405b0ada816a952f65c48a39a4fcb1846b287d44,0a117c18fc2279125ef10eea1afea97b496ac6537faab967c9d0c6b8d1fbdfc1805ad4c732039c606c206d701e73059cef49ac8fa0f7ff92f4366a0d369b8dfd,"[{""Label"": ""DANE Status"", ""Current"": ""info"", ""Previous"": ""warning"", ""Severity"": ""warning""}, {""Label"": ""DANE Present"", ""Current"": ""false"", ""Previous"": ""true"", ""Severity"": ""warning""}]",warning,2026-02-25 14:31:19.769898
44,nlnetlabs.nl,4373,4371,192024ca3eefe6355859cdff71d871964ee23e1c1f692b4419feb053d053ba8e914c88153cb2ea964a14557b0c21f1fc626b33fe977f87e3affddb2678add51a,f3c7e9024fd3a2a8085dfee6d87bd5067cbab9f1cf9cf6022abddba20e64325dd02faea310cc9b98ea7f18ca2d73112909ba7805db142d33fcd8a88017067bf1,"[{""Label"": ""DANE Status"", ""Current"": ""success"", ""Previous"": ""info"", ""Severity"": ""warning""}, {""Label"": ""DANE Present"", ""Current"": ""true"", ""Previous"": ""false"", ""Severity"": ""warning""}]",warning,2026-02-25 14:31:28.005615
45,anva.ch,4374,4361,d1b7dd17bdc24bdb273b6dd0ebfa4dc745c16ad73ff098b7792c53bff3fa75b651583e66d105ad313d0c1967085c8444f79a09f1039b2c4bd1b0b91467e70aa5,62219851d974d8e5a9391a8e8fd85e4440730d22421db1c18e7ab338485e3363cc721ee319901669977eb0329962f54eee509bafec2bfd8c66a9029edeaebb04,"[{""Label"": ""MTA-STS Status"", ""Current"": ""success"", ""Previous"": ""warning"", ""Severity"": ""warning""}, {""Label"": ""MTA-STS Mode"", ""Current"": ""enforce"", ""Previous"": ""<nil>"", ""Severity"": ""info""}]",warning,2026-02-25 14:31:43.220251
46,ietf.org,4377,4323,f0cf2874c0947fa9cb452266c76e1dd970c43fb262e5b937fcb0e1e68cedbf9809f69de53f6230e38efff1ee1357e93c99f4e53e00b05c10965c1bed519663d1,fda73c1a8142d6d36b300fe068ce92df3aecefbea8c5c86ef5c7f69367fa26a5b710f0730db9b3c161cec1df76aee990b3f7767124868e2ca6a53c22592d86c1,"[{""Label"": ""DANE Status"", ""Current"": ""info"", ""Previous"": ""success"", ""Severity"": ""warning""}, {""Label"": ""DANE Present"", ""Current"": ""false"", ""Previous"": ""true"", ""Severity"": ""warning""}]",warning,2026-02-25 14:31:51.722299
47,nsa.gov,4406,4136,7d4a0b9726f2cd454c0c014a06652141ba2d5d42148e2f948d267451897e7abdedb8b1d84337cd0ab84eb2b8b8a8839f2dc26ad7b7872cab67cdf7bde0bfcd59,57c5067f78dea50df40c06cbc11c298ecfb378647149bffba2ee7019112d78433e5ffd5dabb38863cda5f1eba095f823550affa0d283c14f5ebb15bb83b4852f,"[{""Label"": ""DANE Status"", ""Current"": ""info"", ""Previous"": ""warning"", ""Severity"": ""warning""}, {""Label"": ""DANE Present"", ""Current"": ""false"", ""Previous"": ""true"", ""Severity"": ""warning""}]",warning,2026-02-25 14:41:06.15649
48,sportcommunities.group,4470,4384,2cbc4cb9e087d5ebb62b00607b43f1e1eb31e5e5fd4ca8199eae0b2178dd6eba3af497e3dd2683f9a5f87060c290053bde0b23ebe6b957997acbc49c9eaef5b7,80e986c3efe552c7330d8e1ac30a04874bde3533d2dda9cde16caf595d44b229eed7fe6293543f324f3165879576b2b8efa964b2b7a9f540d7dfbf6abf478755,"[{""Label"": ""MTA-STS Status"", ""Current"": ""warning"", ""Previous"": ""success"", ""Severity"": ""warning""}, {""Label"": ""MTA-STS Mode"", ""Current"": ""testing"", ""Previous"": ""enforce"", ""Severity"": ""info""}]",warning,2026-02-25 15:51:56.285775
49,whitehouse.gov,4488,4258,2590026882c4269006f04b72175a303b9338932bb6ed16ac5e074f9d0087e64284f8ab9d7643fd8f8b9bff2695a41ff68feee0691e31d061e81b1008f75e792c,ca22bbe81dba0472bfaa059f05f50a68aaddace9becee8a540fa6a6fc139b603ed2f1e91d253fc2468271729874c1b587b7b45d4bf4b4ced4d9a97b964236cae,"[{""Label"": ""BIMI Status"", ""Current"": ""success"", ""Previous"": ""warning"", ""Severity"": ""warning""}]",warning,2026-02-25 16:21:40.814716
50,red.com,4494,4166,8ecbbc39a6f18ddf325c622de8e303da3a48dcf18d359e551438365834a2a6be2d00dd5fef6ee4cf3aa817d0ba489dc17408d426020543bfae056a6326b9d6d5,4890a0df0c909fd48bbb207f175ca6d5f808e868dbabb9bf60488b4f9eac6bdcefc85a417c8ecb9891a3e2a6a07df209e4edde8a869049db1bd742dba33af085,"[{""Label"": ""DANE Status"", ""Current"": ""info"", ""Previous"": ""success"", ""Severity"": ""warning""}, {""Label"": ""DANE Present"", ""Current"": ""false"", ""Previous"": ""true"", ""Severity"": ""warning""}]",warning,2026-02-25 16:23:06.071327
51,nlnetlabs.nl,4498,4373,f3c7e9024fd3a2a8085dfee6d87bd5067cbab9f1cf9cf6022abddba20e64325dd02faea310cc9b98ea7f18ca2d73112909ba7805db142d33fcd8a88017067bf1,192024ca3eefe6355859cdff71d871964ee23e1c1f692b4419feb053d053ba8e914c88153cb2ea964a14557b0c21f1fc626b33fe977f87e3affddb2678add51a,"[{""Label"": ""DANE Status"", ""Current"": ""info"", ""Previous"": ""success"", ""Severity"": ""warning""}, {""Label"": ""DANE Present"", ""Current"": ""false"", ""Previous"": ""true"", ""Severity"": ""warning""}]",warning,2026-02-25 16:26:01.916495
52,ibm.com,4499,4394,635a3ecf5095d7b511be20061a417abc634483e1c4923bc47776e5577c7d3a87f224a112aae8dbeaa18d58beb1887a3e54e5c913d5fbc68ac660c7bc6a7bbd6d,88fd691bb6c0e76c5e57d399ecbcfa80d719692b243f5915451cbc8c66bcf53c2e913ce7f7bfd10b545f7f46f71c170818013a90590ee8d010751d4ca8f25378,"[{""Label"": ""SPF Records"", ""Current"": ""00d00000000hedieay,00d3h000004ykeyeas,00d50000000c9mweay,00df40000004784eaa,40a21f5affe343c6b37e0a5af80dcd93,_analyst_ng_validation=f6702989-83f3-42b8-be39-19cf8f1c33f5,_github-challenge-ibm.ibm.com=2613e984bc,adobe-idp-site-verification=5f8adca7-512f-44e1-a5b2-b62c5e3763f2,amazonses:79shwqazteb+wkct8e297sac2mwzvrditsrzaoxihju=,anthropic-domain-verification-ym2t7s=rpddvampzgboox0kxhqstum2d,apple-domain-verification=m3o953j0rn1b0p2a,asv=e8bb80eeac60e62a4dd07f03d1d36829,atlassian-domain-verification=79znqmrpydwm6b99gaf3ymzbmjtrzu9ocfgmwvmauglrppendc6esgo62jafaxui,atlassian-domain-verification=a32aj0uoxqrh6qsedffrlufylkbesdok7az3sy0dqnvxpw1iqj8zlsuxfzghmojh,atlassian-domain-verification=wajth82c5zx475wlkaa2nrdlsoa/kn0ej9igrlred4h15kmhpom+a5h3gndkaxdc,docker-verification=7c4d4e40-e7ee-4183-94c2-db97d0873269,docker-verification=846278f4-7e2c-4586-ae26-e1a9f0f0aecd,domainverification=cyiczmswt62kdtqwz1yckku763nn36bqj4td5bv606k3fldur3uoje58e30ftivl,dynatrace-site-verification=76b6b299-fe43-4f31-889b-a8a467193478__8q74sg9dg5udjppn95utrb8bct,facebook-domain-verification=kyuxs3tdqtyh9rbqa3szkq3k9i2bbs,figma-domain-verification=6db9259c4472f3e5ba44c7ae284b4f4b8aa0268c0797659a5e1a28ccfe912ddf-1741206863,google-gws-recovery-domain-verification=42135076,google-gws-recovery-domain-verification=48225137,google-site-verification=ah5jg_abrxrkekzkorx9cuxlxdfscqxvkmavoywzncc,google-site-verification=i-empodmpm7n5px1dougiaokhkeimxxf6k8ea5enyo4,google-site-verification=jck8mlbyyfcnrmi_nry4mg2fbun3ughc29kdspgld9y,google-site-verification=tzdngh5fwh-k8uqodvovofjqztwagtdop6s2cqlovcs,h1-domain-verification=m9jgklya5hddu5ahufk9jrbmwvhx3h9t9ztfdfmaxzfgchvk,intersight=1439768961d2f6d736c38b947d235947681cd817abea13eab3daee9ecbdc6c3d,intersight=cfe6f48b59e7428442b9aab04765ca0953e01c480a685ca5cf6939ef9e505532,jamf-site-verification=cn4bhigc1znd6zqx_2c6xq,mongodb-site-verification=3d0wr0kvanh3ytbll0sxej0qgbqffokv,mongodb-site-verification=gcqpap80hvonxfv2vnyc6aler2z9vvf3,mongodb-site-verification=geevyakfpagtlmryxomtpe2qmywnd29i,ms-domain-verification=1adbc779-89ce-47cf-8167-c4e4a3b4a6aa,ms-domain-verification=bedcd06e-7e1c-4906-9b6a-b4a1095fa4ed,ms=ms61389031,onetrust-domain-verification=e7e09cedfb9b4ff386f1274e4c214d55,smartsheet-site-validation=i-li3gcpdvkbkq6ktki96ream6yjs1gu,smartsheet-site-validation=tacpxpz-qffogfhxumrff8_d6gzjicnl,v=spf1 include:%{ir}.%{v}.%{d}.spf.has.pphosted.com -all,yandex-verification: 5f458b477256c50c"", ""Previous"": ""00d00000000hedieay,00d3h000004ykeyeas,00d50000000c9mweay,00df40000004784eaa,40a21f5affe343c6b37e0a5af80dcd93,_analyst_ng_validation=f6702989-83f3-42b8-be39-19cf8f1c33f5,_github-challenge-ibm.ibm.com=2613e984bc,adobe-idp-site-verification=5f8adca7-512f-44e1-a5b2-b62c5e3763f2,amazonses:79shwqazteb+wkct8e297sac2mwzvrditsrzaoxihju=,apple-domain-verification=m3o953j0rn1b0p2a,asv=e8bb80eeac60e62a4dd07f03d1d36829,atlassian-domain-verification=79znqmrpydwm6b99gaf3ymzbmjtrzu9ocfgmwvmauglrppendc6esgo62jafaxui,atlassian-domain-verification=a32aj0uoxqrh6qsedffrlufylkbesdok7az3sy0dqnvxpw1iqj8zlsuxfzghmojh,atlassian-domain-verification=wajth82c5zx475wlkaa2nrdlsoa/kn0ej9igrlred4h15kmhpom+a5h3gndkaxdc,docker-verification=7c4d4e40-e7ee-4183-94c2-db97d0873269,docker-verification=846278f4-7e2c-4586-ae26-e1a9f0f0aecd,domainverification=cyiczmswt62kdtqwz1yckku763nn36bqj4td5bv606k3fldur3uoje58e30ftivl,dynatrace-site-verification=76b6b299-fe43-4f31-889b-a8a467193478__8q74sg9dg5udjppn95utrb8bct,facebook-domain-verification=kyuxs3tdqtyh9rbqa3szkq3k9i2bbs,figma-domain-verification=6db9259c4472f3e5ba44c7ae284b4f4b8aa0268c0797659a5e1a28ccfe912ddf-1741206863,google-gws-recovery-domain-verification=42135076,google-gws-recovery-domain-verification=48225137,google-site-verification=ah5jg_abrxrkekzkorx9cuxlxdfscqxvkmavoywzncc,google-site-verification=i-empodmpm7n5px1dougiaokhkeimxxf6k8ea5enyo4,google-site-verification=jck8mlbyyfcnrmi_nry4mg2fbun3ughc29kdspgld9y,google-site-verification=tzdngh5fwh-k8uqodvovofjqztwagtdop6s2cqlovcs,h1-domain-verification=m9jgklya5hddu5ahufk9jrbmwvhx3h9t9ztfdfmaxzfgchvk,intersight=1439768961d2f6d736c38b947d235947681cd817abea13eab3daee9ecbdc6c3d,intersight=cfe6f48b59e7428442b9aab04765ca0953e01c480a685ca5cf6939ef9e505532,jamf-site-verification=cn4bhigc1znd6zqx_2c6xq,mongodb-site-verification=3d0wr0kvanh3ytbll0sxej0qgbqffokv,mongodb-site-verification=gcqpap80hvonxfv2vnyc6aler2z9vvf3,mongodb-site-verification=geevyakfpagtlmryxomtpe2qmywnd29i,ms-domain-verification=1adbc779-89ce-47cf-8167-c4e4a3b4a6aa,ms-domain-verification=bedcd06e-7e1c-4906-9b6a-b4a1095fa4ed,ms=ms61389031,onetrust-domain-verification=e7e09cedfb9b4ff386f1274e4c214d55,smartsheet-site-validation=i-li3gcpdvkbkq6ktki96ream6yjs1gu,smartsheet-site-validation=tacpxpz-qffogfhxumrff8_d6gzjicnl,v=spf1 include:%{ir}.%{v}.%{d}.spf.has.pphosted.com -all,yandex-verification: 5f458b477256c50c"", ""Severity"": ""warning""}]",warning,2026-02-25 16:27:24.176033
53,sportcommunities.group,4517,4490,80e986c3efe552c7330d8e1ac30a04874bde3533d2dda9cde16caf595d44b229eed7fe6293543f324f3165879576b2b8efa964b2b7a9f540d7dfbf6abf478755,2cbc4cb9e087d5ebb62b00607b43f1e1eb31e5e5fd4ca8199eae0b2178dd6eba3af497e3dd2683f9a5f87060c290053bde0b23ebe6b957997acbc49c9eaef5b7,"[{""Label"": ""MTA-STS Status"", ""Current"": ""success"", ""Previous"": ""warning"", ""Severity"": ""warning""}, {""Label"": ""MTA-STS Mode"", ""Current"": ""enforce"", ""Previous"": ""testing"", ""Severity"": ""info""}]",warning,2026-02-25 17:05:32.332424
54,isc.org,4557,4365,3ef53bc4b35d0ba7ebbab7a58f75cc5e5fe570bb10b32c3594bbff15f3c94b969500b1398589b03747885c039fef9fa7ea2d8f0a838b93aa6132843988413cc7,287036b705c1abd42d5b08bee8fa8495c1aadad2b6b745cc4eeaf992ff7dc0a1a4c48870ba3a1e9ce50f7b834bc8895510e4641993a6b5030792d1df9a6e337d,"[{""Label"": ""DANE Status"", ""Current"": ""info"", ""Previous"": ""success"", ""Severity"": ""warning""}, {""Label"": ""DANE Present"", ""Current"": ""false"", ""Previous"": ""true"", ""Severity"": ""warning""}]",warning,2026-02-25 22:26:27.612196
55,sportcommunities.group,4560,4518,b1bae160390b5c7b9ac95eafbdd4f1ff09eb2f573d7bee77231f668bc2b0471fcd65a814dac584bfe8dcdecaeca7d82e721924ed0065ea74b98ca8927ae7b9e1,80e986c3efe552c7330d8e1ac30a04874bde3533d2dda9cde16caf595d44b229eed7fe6293543f324f3165879576b2b8efa964b2b7a9f540d7dfbf6abf478755,"[{""Label"": ""SPF Records"", ""Current"": ""ahrefs-site-verification_a3fc0b211c7c155298f99a02e4d48f3f5ccc848b4d54570cdbe2d16d5c9f2d8c,google-site-verification=g7nyletlw7qqc56nb4uh0ejawpjxc3rafbiod8hrzl4,v=spf1 +mx +a +ip4:198.54.115.71 +include:spf.web-hosting.com +ip4:198.54.114.199 ~all"", ""Previous"": ""v=spf1 +mx +a +ip4:198.54.115.71 +include:spf.web-hosting.com +ip4:198.54.114.199 ~all"", ""Severity"": ""warning""}]",warning,2026-02-25 22:55:58.78526
56,dispatchgrid.com,4581,2157,c0fe375c47bee0eab28c3a8bf68e2ed76b84b6dc01b608d455cf6edfcb44cc34ea4bf6f701cbdf1f104feae57f0e5d224104bfb153ed5b65a6ed9d2a6ccde893,e9f4cc97771d5d6a0407f883a18ea259ce88ee0ed386d383f582349d41cb24ef,"[{""Label"": ""DMARC Status"", ""Current"": ""missing"", ""Previous"": ""warning"", ""Severity"": ""warning""}, {""Label"": ""Mail Posture"", ""Current"": ""limited protection"", ""Previous"": ""moderately protected"", ""Severity"": ""info""}]",warning,2026-02-26 03:02:44.819903
57,www.mercadopago.com,4587,2487,42c6922f86a52f180abc31543d00ebd566ba964d9c3a6d1b8f51dc21e1d8ca1c5005e52c71f23c77fc82bfca04b556c14cfd05c0bfc0ae2e5cc3f7dd9cf305ff,88631378748c5ea53b3cb7b005aa268147bea30bc08399cd593745a9ddcd57a0,"[{""Label"": ""SPF Status"", ""Current"": ""missing"", ""Previous"": ""warning"", ""Severity"": ""warning""}, {""Label"": ""DMARC Status"", ""Current"": ""missing"", ""Previous"": ""warning"", ""Severity"": ""warning""}, {""Label"": ""Mail Posture"", ""Current"": ""unprotected"", ""Previous"": ""moderately protected"", ""Severity"": ""info""}]",warning,2026-02-26 07:32:01.445529
58,burghele.ro,4590,2401,f8595bb28538cef4d3920eefffbd6c907f623dd68699205cddfe9d356ef3f306b32029e724d77bc872200a63979bd00321fff3a43b8a65dc2c2b61960e8fd6cc,f21cd438be420da2d5600336482ab47974c0fca8d3c8e2ca8a66d53d5dbe52ac,null,info,2026-02-26 07:53:01.282374
59,spitalmciuc.ro,4599,2437,756611cf0575fc3aaf29824ae1f1f6d509a151e59e41a222b26d1aa2dfd236bbd7b0285b16505b328cfd653b44a879338079d3e12c209e2dfc820d0a7e90ce22,fe8cfe3690f02066df4620fba04f9280a7bc160cc3615f6a2179ddc363e47bcc,"[{""Label"": ""DMARC Status"", ""Current"": ""missing"", ""Previous"": ""warning"", ""Severity"": ""warning""}, {""Label"": ""Mail Posture"", ""Current"": ""limited protection"", ""Previous"": ""moderately protected"", ""Severity"": ""info""}]",warning,2026-02-26 09:06:52.899072
60,spitalgiurgiu.ro,4603,2392,1e91e3b6057642f2b2b327f9fb994cd734ecdb76a63c4ea293f45b49fb2e357349a459beabadfbe443001507a412ce3772e7c07c36f7cefc29e0c5fd3e23a894,75ca81be62c5c99a0fcc65c8be772a882cfa653b209d0627fbdcb9b1c80e8ed9,"[{""Label"": ""DMARC Status"", ""Current"": ""missing"", ""Previous"": ""warning"", ""Severity"": ""warning""}, {""Label"": ""Mail Posture"", ""Current"": ""limited protection"", ""Previous"": ""moderately protected"", ""Severity"": ""info""}]",warning,2026-02-26 09:40:19.601781
61,spitalcampina.ro,4606,4186,e5375b17cb951d42fe0a6cb1a8b6a500291444b3ffd23f4627e81da604323e1fd2e8c706bed2cd28114016b203cafda25a166e43a46e8a2914ff56d0ba94021a,65e2c546366d6180f1750f568c525fe65a220d2e90f5769be8d53ad4c55176966799a2a866bbad607b3ae69a3b5cf2f85279b836ca746e9d0d54ea7aa6c5270c,"[{""Label"": ""DMARC Status"", ""Current"": ""missing"", ""Previous"": ""success"", ""Severity"": ""warning""}, {""Label"": ""DMARC Policy"", ""Current"": ""<nil>"", ""Previous"": ""reject"", ""Severity"": ""danger""}, {""Label"": ""Mail Posture"", ""Current"": ""limited protection"", ""Previous"": ""strongly protected"", ""Severity"": ""info""}, {""Label"": ""SPF Records"", ""Current"": ""v=spf1 +a +mx +ip4:95.77.16.157 -all"", ""Previous"": ""v=spf1 include:relay.romarg.net -all"", ""Severity"": ""warning""}, {""Label"": ""DMARC Records"", ""Current"": ""(none)"", ""Previous"": ""v=dmarc1; p=reject; pct=100; adkim=s; aspf=s"", ""Severity"": ""warning""}]",warning,2026-02-26 11:36:40.609862
62,mercadopago.com,4621,2454,17f50ae0cc9f0cf879b26897c16ed67c4cc1f6b67fad203e493ddae397955e6114c2c98f70dfc9cf572838683197d9e1e289b93879637fafdf8d0d3f8bd3ef0b,11e998a5d00f57f0f7680f3fe680cb2d105af70910a1d416c44feaf1af986aa8,null,info,2026-02-26 13:53:46.795201
63,nlnetlabs.nl,4623,4498,192024ca3eefe6355859cdff71d871964ee23e1c1f692b4419feb053d053ba8e914c88153cb2ea964a14557b0c21f1fc626b33fe977f87e3affddb2678add51a,f3c7e9024fd3a2a8085dfee6d87bd5067cbab9f1cf9cf6022abddba20e64325dd02faea310cc9b98ea7f18ca2d73112909ba7805db142d33fcd8a88017067bf1,"[{""Label"": ""DANE Status"", ""Current"": ""success"", ""Previous"": ""info"", ""Severity"": ""warning""}, {""Label"": ""DANE Present"", ""Current"": ""true"", ""Previous"": ""false"", ""Severity"": ""warning""}]",warning,2026-02-26 14:31:03.757553
64,ietf.org,4625,4541,fda73c1a8142d6d36b300fe068ce92df3aecefbea8c5c86ef5c7f69367fa26a5b710f0730db9b3c161cec1df76aee990b3f7767124868e2ca6a53c22592d86c1,f0cf2874c0947fa9cb452266c76e1dd970c43fb262e5b937fcb0e1e68cedbf9809f69de53f6230e38efff1ee1357e93c99f4e53e00b05c10965c1bed519663d1,"[{""Label"": ""DANE Status"", ""Current"": ""success"", ""Previous"": ""info"", ""Severity"": ""warning""}, {""Label"": ""DANE Present"", ""Current"": ""true"", ""Previous"": ""false"", ""Severity"": ""warning""}]",warning,2026-02-26 14:31:11.936088
65,nlnetlabs.nl,4629,4623,f3c7e9024fd3a2a8085dfee6d87bd5067cbab9f1cf9cf6022abddba20e64325dd02faea310cc9b98ea7f18ca2d73112909ba7805db142d33fcd8a88017067bf1,192024ca3eefe6355859cdff71d871964ee23e1c1f692b4419feb053d053ba8e914c88153cb2ea964a14557b0c21f1fc626b33fe977f87e3affddb2678add51a,"[{""Label"": ""DANE Status"", ""Current"": ""info"", ""Previous"": ""success"", ""Severity"": ""warning""}, {""Label"": ""DANE Present"", ""Current"": ""false"", ""Previous"": ""true"", ""Severity"": ""warning""}]",warning,2026-02-26 14:31:41.750756
66,ietf.org,4630,4625,f0cf2874c0947fa9cb452266c76e1dd970c43fb262e5b937fcb0e1e68cedbf9809f69de53f6230e38efff1ee1357e93c99f4e53e00b05c10965c1bed519663d1,fda73c1a8142d6d36b300fe068ce92df3aecefbea8c5c86ef5c7f69367fa26a5b710f0730db9b3c161cec1df76aee990b3f7767124868e2ca6a53c22592d86c1,"[{""Label"": ""DANE Status"", ""Current"": ""info"", ""Previous"": ""success"", ""Severity"": ""warning""}, {""Label"": ""DANE Present"", ""Current"": ""false"", ""Previous"": ""true"", ""Severity"": ""warning""}]",warning,2026-02-26 14:31:42.328552
67,nlnetlabs.nl,4639,4629,192024ca3eefe6355859cdff71d871964ee23e1c1f692b4419feb053d053ba8e914c88153cb2ea964a14557b0c21f1fc626b33fe977f87e3affddb2678add51a,f3c7e9024fd3a2a8085dfee6d87bd5067cbab9f1cf9cf6022abddba20e64325dd02faea310cc9b98ea7f18ca2d73112909ba7805db142d33fcd8a88017067bf1,"[{""Label"": ""DANE Status"", ""Current"": ""success"", ""Previous"": ""info"", ""Severity"": ""warning""}, {""Label"": ""DANE Present"", ""Current"": ""true"", ""Previous"": ""false"", ""Severity"": ""warning""}]",warning,2026-02-26 14:31:58.300367
68,ietf.org,4651,4630,fda73c1a8142d6d36b300fe068ce92df3aecefbea8c5c86ef5c7f69367fa26a5b710f0730db9b3c161cec1df76aee990b3f7767124868e2ca6a53c22592d86c1,f0cf2874c0947fa9cb452266c76e1dd970c43fb262e5b937fcb0e1e68cedbf9809f69de53f6230e38efff1ee1357e93c99f4e53e00b05c10965c1bed519663d1,"[{""Label"": ""DANE Status"", ""Current"": ""success"", ""Previous"": ""info"", ""Severity"": ""warning""}, {""Label"": ""DANE Present"", ""Current"": ""true"", ""Previous"": ""false"", ""Severity"": ""warning""}]",warning,2026-02-26 14:32:29.273315
69,freebsd.org,4655,4636,0a117c18fc2279125ef10eea1afea97b496ac6537faab967c9d0c6b8d1fbdfc1805ad4c732039c606c206d701e73059cef49ac8fa0f7ff92f4366a0d369b8dfd,589da2f525efcc2cdc075c1c0ff8b0981965b1d430e8145d5f2bafb02820522915a869694042b0591463aef3405b0ada816a952f65c48a39a4fcb1846b287d44,"[{""Label"": ""DANE Status"", ""Current"": ""warning"", ""Previous"": ""info"", ""Severity"": ""warning""}, {""Label"": ""DANE Present"", ""Current"": ""true"", ""Previous"": ""false"", ""Severity"": ""warning""}]",warning,2026-02-26 14:32:40.68105
70,nsa.gov,4833,4828,57c5067f78dea50df40c06cbc11c298ecfb378647149bffba2ee7019112d78433e5ffd5dabb38863cda5f1eba095f823550affa0d283c14f5ebb15bb83b4852f,7d4a0b9726f2cd454c0c014a06652141ba2d5d42148e2f948d267451897e7abdedb8b1d84337cd0ab84eb2b8b8a8839f2dc26ad7b7872cab67cdf7bde0bfcd59,"[{""Label"": ""DANE Status"", ""Current"": ""warning"", ""Previous"": ""info"", ""Severity"": ""warning""}, {""Label"": ""DANE Present"", ""Current"": ""true"", ""Previous"": ""false"", ""Severity"": ""warning""}]",warning,2026-02-26 14:53:27.373674
71,isc.org,4865,4859,287036b705c1abd42d5b08bee8fa8495c1aadad2b6b745cc4eeaf992ff7dc0a1a4c48870ba3a1e9ce50f7b834bc8895510e4641993a6b5030792d1df9a6e337d,3ef53bc4b35d0ba7ebbab7a58f75cc5e5fe570bb10b32c3594bbff15f3c94b969500b1398589b03747885c039fef9fa7ea2d8f0a838b93aa6132843988413cc7,"[{""Label"": ""DANE Status"", ""Current"": ""success"", ""Previous"": ""info"", ""Severity"": ""warning""}, {""Label"": ""DANE Present"", ""Current"": ""true"", ""Previous"": ""false"", ""Severity"": ""warning""}]",warning,2026-02-26 15:10:06.086035
72,contractvault.com,4874,2438,d62f5e5ca90cdd684aaaf5adef61e77297fcc45e4071c9f03664743067c45018ce738239f93a4acd11e2982624f7c6518268c0e9c69d772011415a182d8b866b,b0959df395aa6e0154ce04fc8c08a3896468528b5766c670d470d608dfdad4ce,"[{""Label"": ""SPF Status"", ""Current"": ""missing"", ""Previous"": ""warning"", ""Severity"": ""warning""}, {""Label"": ""DMARC Status"", ""Current"": ""missing"", ""Previous"": ""warning"", ""Severity"": ""warning""}, {""Label"": ""Mail Posture"", ""Current"": ""unprotected"", ""Previous"": ""moderately protected"", ""Severity"": ""info""}]",warning,2026-02-26 16:02:07.282292
